quick_check
ok
name,drawings,min_number,max_number,min_id,max_id
baltbet-main,2199,2759,4959,202,11988
table_name,rows
drawings,2199
events,32985
quotes,32940
drawing_result_snapshots,4
drawing_preparations,5
drawing_event_pins,30
archived_packages,1
package_settlements,0
missing_visible_number
3843
3844
number,id,status,started_at,ended_at,event_count,unique_event_orders,blank_names,quote_rows,pool_complete,bk_complete,norm_complete,pin_complete,resolved_results,void_results,missing_results
3861,8773,finished,,2023-07-19T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3862,8777,finished,,2023-07-20T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3863,8779,finished,,2023-07-21T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3864,8782,finished,,2023-07-22T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3865,8786,finished,,2023-07-23T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3866,8788,finished,,2023-07-24T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3867,8791,finished,,2023-07-25T18:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3868,8795,finished,,2023-07-26T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3869,8796,finished,,2023-07-27T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3870,8799,finished,,2023-07-28T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3871,8803,finished,,2023-07-29T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3872,8807,finished,,2023-07-30T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3873,8810,finished,,2023-07-31T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3874,8811,finished,,2023-08-01T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3875,8814,finished,,2023-08-02T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3876,8817,finished,,2023-08-03T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3877,8820,finished,,2023-08-04T15:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3878,8822,finished,,2023-08-05T14:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3879,8827,finished,,2023-08-06T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3880,8829,finished,,2023-08-07T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3881,8831,finished,,2023-08-08T18:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3882,8836,finished,,2023-08-09T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3883,8839,finished,,2023-08-10T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3884,8841,finished,,2023-08-11T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3885,8844,finished,,2023-08-12T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3886,8847,finished,,2023-08-13T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3887,8849,finished,,2023-08-14T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3888,8852,finished,,2023-08-15T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3889,8856,finished,,2023-08-16T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3890,8859,finished,,2023-08-17T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3891,8861,finished,,2023-08-18T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3892,8864,finished,,2023-08-19T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3893,8868,finished,,2023-08-20T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3894,8870,finished,,2023-08-21T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3895,8874,finished,,2023-08-22T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3896,8876,finished,,2023-08-23T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3897,8879,finished,,2023-08-24T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3898,8883,finished,,2023-08-25T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3899,8885,finished,,2023-08-26T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3900,8888,finished,,2023-08-27T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3901,8892,finished,,2023-08-28T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3902,8895,finished,,2023-08-29T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3903,8898,finished,,2023-08-30T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3904,8901,finished,,2023-08-31T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3905,8904,finished,,2023-09-01T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3906,8907,finished,,2023-09-02T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3907,8910,finished,,2023-09-03T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3908,8912,finished,,2023-09-04T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3909,8916,finished,,2023-09-05T18:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3910,8919,finished,,2023-09-06T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3911,8923,finished,,2023-09-07T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3912,8925,finished,,2023-09-08T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3913,8928,finished,,2023-09-09T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3914,8932,finished,,2023-09-10T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3915,8935,finished,,2023-09-11T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3916,8938,finished,,2023-09-12T15:15:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3917,8941,finished,,2023-09-13T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3918,8944,finished,,2023-09-14T15:20:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3919,8946,finished,,2023-09-15T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3920,8949,finished,,2023-09-16T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3921,8952,finished,,2023-09-17T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3922,8955,finished,,2023-09-18T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3923,8958,finished,,2023-09-19T14:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3924,8960,finished,,2023-09-20T14:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3925,8963,finished,,2023-09-21T16:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3926,8967,finished,,2023-09-22T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3927,8971,finished,,2023-09-23T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3928,8973,finished,,2023-09-24T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3929,8976,finished,,2023-09-25T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3930,8979,finished,,2023-09-26T16:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3931,8981,finished,,2023-09-27T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3932,8986,finished,,2023-09-28T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3933,8988,finished,,2023-09-29T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3934,8991,finished,,2023-09-30T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3935,8994,finished,,2023-10-01T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3936,8997,finished,,2023-10-02T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3937,8999,finished,,2023-10-03T16:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3938,9003,finished,,2023-10-04T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3939,9007,finished,,2023-10-05T16:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3940,9010,finished,,2023-10-06T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3941,9012,finished,,2023-10-07T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3942,9015,finished,,2023-10-08T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3943,9018,finished,,2023-10-09T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3944,9021,finished,,2023-10-10T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3945,9024,finished,,2023-10-11T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3946,9027,finished,,2023-10-12T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3947,9030,finished,,2023-10-13T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3948,9033,finished,,2023-10-14T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3949,9036,finished,,2023-10-15T14:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3950,9040,finished,,2023-10-16T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3951,9042,finished,,2023-10-17T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3952,9045,finished,,2023-10-18T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3953,9048,finished,,2023-10-19T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3954,9050,finished,,2023-10-20T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3955,9053,finished,,2023-10-21T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3956,9057,finished,,2023-10-22T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3957,9060,finished,,2023-10-23T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3958,9063,finished,,2023-10-24T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3959,9065,finished,,2023-10-25T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3960,9069,finished,,2023-10-26T16:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3961,9072,finished,,2023-10-27T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3962,9075,finished,,2023-10-28T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3963,9078,finished,,2023-10-29T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3964,9082,finished,,2023-10-30T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3965,9085,finished,,2023-10-31T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3966,9087,finished,,2023-11-01T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3967,9091,finished,,2023-11-02T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3968,9093,finished,,2023-11-03T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3969,9096,finished,,2023-11-04T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3970,9099,finished,,2023-11-05T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3971,9103,finished,,2023-11-06T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3972,9105,finished,,2023-11-07T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3973,9108,finished,,2023-11-08T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3974,9111,finished,,2023-11-09T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3975,9114,finished,,2023-11-10T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3976,9117,finished,,2023-11-11T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3977,9121,finished,,2023-11-12T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3978,9124,finished,,2023-11-13T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3979,9125,finished,,2023-11-14T19:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3980,9130,finished,,2023-11-15T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3981,9132,finished,,2023-11-16T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3982,9135,finished,,2023-11-17T14:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3983,9138,finished,,2023-11-18T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3984,9142,finished,,2023-11-19T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3985,9144,finished,,2023-11-20T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3986,9147,finished,,2023-11-21T19:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3987,9151,finished,,2023-11-22T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3988,9153,finished,,2023-11-23T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3989,9156,finished,,2023-11-24T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3990,9159,finished,,2023-11-25T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3991,9162,finished,,2023-11-26T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3992,9166,finished,,2023-11-27T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3993,9168,finished,,2023-11-28T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3994,9172,finished,,2023-11-29T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3995,9173,finished,,2023-11-30T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3996,9177,finished,,2023-12-01T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3997,9180,finished,,2023-12-02T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3998,9184,finished,,2023-12-03T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3999,9186,finished,,2023-12-04T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4000,9189,finished,,2023-12-05T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4001,9192,finished,,2023-12-06T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4002,9195,finished,,2023-12-07T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4003,9198,finished,,2023-12-08T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4004,9201,finished,,2023-12-09T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4005,9205,finished,,2023-12-10T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4006,9207,finished,,2023-12-11T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4007,9210,finished,,2023-12-12T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4008,9212,finished,,2023-12-13T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4009,9218,finished,,2023-12-14T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4010,9219,finished,,2023-12-15T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4011,9222,finished,,2023-12-16T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4012,9225,finished,,2023-12-17T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4013,9229,finished,,2023-12-18T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4014,9231,finished,,2023-12-19T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4015,9234,finished,,2023-12-20T17:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4016,9237,finished,,2023-12-21T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4017,9240,finished,,2023-12-22T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4018,9243,finished,,2023-12-23T14:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
4019,9246,finished,,2023-12-24T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4020,9249,finished,,2023-12-25T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4021,9252,finished,,2023-12-26T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4022,9254,finished,,2023-12-27T15:45:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4023,9257,finished,,2023-12-28T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4024,9260,finished,,2023-12-29T17:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4025,9263,finished,,2023-12-30T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4026,9267,finished,,2024-01-01T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4027,9269,finished,,2024-01-02T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4028,9273,finished,,2024-01-03T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4029,9277,finished,,2024-01-04T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4030,9279,finished,,2024-01-05T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4031,9282,finished,,2024-01-06T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4032,9285,finished,,2024-01-07T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4033,9289,finished,,2024-01-08T12:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4034,9291,finished,,2024-01-09T14:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
4035,9294,finished,,2024-01-10T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4036,9297,finished,,2024-01-11T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4037,9300,finished,,2024-01-12T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4038,9302,finished,,2024-01-13T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4039,9305,finished,,2024-01-14T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4040,9309,finished,,2024-01-15T13:30:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
4041,9311,finished,,2024-01-16T19:00:00.000000Z,15,15,0,15,15,15,0,0,8,0,7
4042,9315,finished,,2024-01-17T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4043,9317,finished,,2024-01-18T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4044,9320,finished,,2024-01-19T14:00:00.000000Z,15,15,0,15,15,15,0,0,11,0,4
4045,9322,finished,,2024-01-20T14:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4046,9325,finished,,2024-01-21T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4047,9329,finished,,2024-01-22T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4048,9331,finished,,2024-01-23T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4049,9334,finished,,2024-01-24T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4050,9336,finished,,2024-01-25T17:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4051,9341,finished,,2024-01-26T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4052,9343,finished,,2024-01-27T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4053,9346,finished,,2024-01-28T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4054,9349,finished,,2024-01-29T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4055,9352,finished,,2024-01-30T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4056,9356,finished,,2024-01-31T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4057,9358,finished,,2024-02-01T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4058,9360,finished,,2024-02-02T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4059,9364,finished,,2024-02-03T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4060,9367,finished,,2024-02-04T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4061,9370,finished,,2024-02-05T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4062,9373,finished,,2024-02-06T16:30:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
4063,9376,finished,,2024-02-07T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4064,9379,finished,,2024-02-08T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4065,9382,finished,,2024-02-09T18:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4066,9386,finished,,2024-02-10T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4067,9389,finished,,2024-02-11T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4068,9392,finished,,2024-02-12T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4069,9394,finished,,2024-02-13T17:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4070,9397,finished,,2024-02-14T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4071,9400,finished,,2024-02-15T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4072,9403,finished,,2024-02-16T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4073,9406,finished,,2024-02-17T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4074,9409,finished,,2024-02-18T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4075,9411,finished,,2024-02-19T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4076,9415,finished,,2024-02-20T17:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4077,9417,finished,,2024-02-21T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4078,9421,finished,,2024-02-22T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4079,9424,finished,,2024-02-23T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4080,9427,finished,,2024-02-24T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4081,9430,finished,,2024-02-25T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4082,9434,finished,,2024-02-26T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4083,9437,finished,,2024-02-27T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4084,9439,finished,,2024-02-28T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4085,9442,finished,,2024-02-29T14:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4086,9445,finished,,2024-03-01T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4087,9447,finished,,2024-03-02T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4088,9451,finished,,2024-03-03T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4089,9453,finished,,2024-03-04T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4090,9457,finished,,2024-03-05T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4091,9460,finished,,2024-03-06T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4092,9463,finished,,2024-03-07T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4093,9466,finished,,2024-03-08T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4094,9470,finished,,2024-03-09T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4095,9473,finished,,2024-03-10T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4096,9476,finished,,2024-03-11T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4097,9479,finished,,2024-03-12T16:30:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
4098,9480,finished,,2024-03-13T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4099,9484,finished,,2024-03-14T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4100,9486,finished,,2024-03-15T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4101,9490,finished,,2024-03-16T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4102,9491,finished,,2024-03-17T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4103,9496,finished,,2024-03-18T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4104,9498,finished,,2024-03-19T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4105,9500,finished,,2024-03-20T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4106,9504,finished,,2024-03-21T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4107,9507,finished,,2024-03-22T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4108,9510,finished,,2024-03-23T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4109,9513,finished,,2024-03-24T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4110,9515,finished,,2024-03-25T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4111,9519,finished,,2024-03-26T17:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
4112,9523,finished,,2024-03-27T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4113,9527,finished,,2024-03-28T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4114,9528,finished,,2024-03-29T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4115,9529,finished,,2024-03-30T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4116,9534,finished,,2024-03-31T14:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4117,9537,finished,,2024-04-01T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4118,9540,finished,,2024-04-02T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4119,9541,finished,,2024-04-03T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4120,9545,finished,,2024-04-04T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4121,9548,finished,,2024-04-05T16:10:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4122,9551,finished,,2024-04-06T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4123,9555,finished,,2024-04-07T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4124,9558,finished,,2024-04-08T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4125,9561,finished,,2024-04-09T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4126,9564,finished,,2024-04-10T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4127,9567,finished,,2024-04-11T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4128,9569,finished,,2024-04-12T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4129,9572,finished,,2024-04-13T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4130,9576,finished,,2024-04-14T13:45:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4131,9579,finished,,2024-04-15T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4132,9581,finished,,2024-04-16T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4133,9584,finished,,2024-04-17T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4134,9586,finished,,2024-04-18T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4135,9590,finished,,2024-04-19T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
